population_size;candidate_max_size;crossover_rate; mutation_rate;new_candidates_rate; num_elites
100;42;0.9;0.4;0.4;1
Generation;Fitness;Candidate;Reactions
2;0;{3, 35, 5, 9, 11, 44, 16, 50, 20, 25};['R_EX_M_asp__L__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_Sink_e_Urea__dra_damyloliticus'] 
2;0;{34, 39, 42, 12, 16, 17, 21, 54, 26};['R_EX_M_no2__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_M_cyan__extr_pool'] 
2;0;{33, 2, 3, 34, 37, 6, 10, 44, 13, 50, 51, 20, 21, 54, 23, 55, 56, 27, 31};['R_EX_M_h2__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_EX_M_so4__extr_pool', 'R_EX_M_so3__extr_pool'] 
2;0;{1, 2, 3, 11, 12, 16, 25, 28, 29, 32, 35, 36, 37, 43, 46, 47, 51, 52, 53, 54};['R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_aspsa__extr_pool'] 
2;0;{0, 2, 7, 8, 9, 10, 12, 14, 16, 17, 18, 21, 24, 25, 30, 32, 33, 34, 35, 36, 39, 40, 43, 44, 46, 48, 49, 50, 51, 55};['R_EX_M_nh4__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_ahcys__extr_pool'] 
2;0;{1, 2, 3, 5, 11, 13, 14, 15, 20, 22, 24, 25, 26, 27, 28, 29, 32, 33, 34, 37, 38, 41, 42, 45, 48, 49, 51};['R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_amet__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_hcys__L__extr_pool'] 
2;0;{0, 4, 42, 14, 16};['R_EX_M_nh4__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_pro__L__extr_pool'] 
2;0;{33, 35, 39, 8, 9, 11, 15, 47, 49, 20, 28, 30, 31};['R_EX_M_h2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_so3__extr_pool'] 
2;0;{34, 5, 11, 16, 54};['R_EX_M_no2__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_aspsa__extr_pool'] 
2;0;{1, 2, 7, 8, 11, 12, 14, 16, 17, 18, 20, 26, 29, 33, 34, 35, 36, 38, 40, 42, 43, 44, 45, 47, 50, 51, 55, 56};['R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_cyan__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense'] 
2;0;{32, 35, 36, 5, 39, 11, 49, 50, 19, 20, 21, 55, 24, 29, 31};['R_EX_M_tsul__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_no3__extr_pool', 'R_EX_M_so3__extr_pool'] 
2;0;{1, 34, 3, 4, 5, 2, 37, 40, 10, 13, 15, 48, 16, 19, 51, 53, 22, 30, 31};['R_EX_M_arg__L__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_so3__extr_pool'] 
2;0;{32, 2, 38, 6, 8, 9, 10, 42, 7, 45, 13, 48, 18, 53, 57, 25};['R_EX_M_tsul__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense', 'R_Sink_e_Urea__dra_damyloliticus'] 
2;0;{0, 3, 5, 7, 9, 11, 13, 15, 19, 20, 21, 22, 28, 30, 34, 36, 37, 40, 43, 45, 46, 47, 48, 50, 52, 55};['R_EX_M_nh4__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_ahcys__extr_pool'] 
2;0;{0, 1, 2, 5, 9, 11, 13, 14, 15, 16, 21, 22, 24, 25, 26, 27, 32, 33, 34, 35, 36, 38, 40, 45, 46, 48, 49, 51};['R_EX_M_nh4__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_hcys__L__extr_pool'] 
2;0;{2, 3, 8, 42, 13, 16, 17, 51, 21, 28};['R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_fe2__extr_pool'] 
2;0;{5, 6, 8, 10, 11, 13, 14, 16, 17, 18, 19, 24, 25, 27, 30, 34, 35, 36, 39, 42, 43, 44, 47, 51, 52, 54, 57};['R_EX_M_pi__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_so4__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
2;0;{33, 4, 37, 6, 7, 9, 42, 13, 46, 47, 15, 52, 24, 25, 26};['R_EX_M_h2__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool'] 
2;0;{0, 2, 10, 11, 12, 16, 17, 18, 19, 20, 21, 24, 26, 27, 28, 29, 30, 33, 34, 36, 37, 38, 41, 42, 44, 45, 46, 48, 49, 51, 55};['R_EX_M_nh4__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_amet__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_ahcys__extr_pool'] 
2;0;{2, 3, 4, 9, 14, 15, 16, 17, 18, 19, 21, 28, 30, 33, 34, 37, 40, 41, 44, 47, 49, 55, 56, 57};['R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ac__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
2;0;{0, 7, 8, 9, 10, 12, 13, 14, 15, 19, 20, 21, 23, 24, 30, 31, 33, 35, 36, 37, 39, 46, 48, 50, 53};['R_EX_M_nh4__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_glu__D__extr_pool'] 
2;0;{5, 6, 7, 8, 10, 13, 17, 18, 19, 20, 23, 25, 26, 27, 30, 32, 33, 37, 38, 43, 46, 47, 50, 51, 53, 55, 56, 57};['R_EX_M_pi__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
2;0;{4, 5, 7, 8, 12, 13, 14, 16, 18, 20, 24, 27, 28, 29, 35, 42, 44, 46, 48, 55, 56, 57};['R_EX_M_glc__aD__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
2;0;{7, 41, 13, 45, 46, 18, 52, 54, 30, 31};['R_EX_M_gal__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_so3__extr_pool'] 
2;0;{1, 35, 5, 7, 8, 42, 13, 52, 26, 28, 29};['R_EX_M_arg__L__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_cyan__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool'] 
2;0;{0, 6, 7, 9, 14, 16, 18, 19, 21, 24, 29, 31, 32, 34, 35, 36, 37, 39, 40, 41, 42, 47, 54, 55, 57};['R_EX_M_nh4__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_pro__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_no3__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_amet__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
2;0;{0, 33, 34, 2, 36, 8, 9, 42, 13, 46, 15, 18, 21, 54, 23, 57, 30};['R_EX_M_nh4__extr_pool', 'R_EX_M_h2__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense', 'R_EX_M_e_Biomass__extr_pool'] 
2;0;{1, 4, 5, 7, 10, 11, 12, 19, 24, 25, 29, 30, 31, 40, 41, 44, 46, 47, 49, 51, 52, 53, 54, 57};['R_EX_M_arg__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_ac__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
2;0;{4, 6, 7, 8, 10, 12, 13, 15, 18, 19, 21, 25, 26, 30, 31, 35, 39, 42, 43, 46, 47, 49, 51, 52, 53, 54, 55, 56, 57};['R_EX_M_glc__aD__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
